title,animal,book_cover_image,description
Why Mosquitoes Buzz in People's Ears: A West African Tale,rabbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347440034i/1424020.jpg,"In this Caldecott Medal winning book, Mosquito tells a story that causes a jungle disaster.In this astonishingly beautiful and imaginatively illustrated picture book, Mosquito dells Iguana a tall tale that sets off a chain reaction that ends in jungle disaster.Iguana is so upset at being told such nonsense that he plugs his ears. So, of course, when Python says good morning, Iguana doesn't hear and Iguana ignores him altogether. Python suspects Iguana is plotting mischief against him, so he hides in a rabbit hole—which terrifies Rabbit. And so this amusing African legend goes, until finally the chain of mishaps reaches Mother Owl, who reacts by refusing to hoot and wake up the sun.Eventually all is resolved, and jungle life returns to normal. But although Mosquito learns her lesson and gives up telling tall tales, she adopts a worse habbit.Leo and Diane Dillon'sstriking full-color illustrations complements and enlarge upon the tale, perfectly capturing the expansive African imagination.Winner ofCaldecott Medalin 1976 and theBrooklyn Art Books for ChildrenAward in 1977.Edition MSRP: U.S. $17⁹⁹ / Canada $19⁹⁹(ISBN 0-8037-6089-2)Show more"
Why Mosquitoes Buzz in People's Ears: A West African Tale,crow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347440034i/1424020.jpg,"In this Caldecott Medal winning book, Mosquito tells a story that causes a jungle disaster.In this astonishingly beautiful and imaginatively illustrated picture book, Mosquito dells Iguana a tall tale that sets off a chain reaction that ends in jungle disaster.Iguana is so upset at being told such nonsense that he plugs his ears. So, of course, when Python says good morning, Iguana doesn't hear and Iguana ignores him altogether. Python suspects Iguana is plotting mischief against him, so he hides in a rabbit hole—which terrifies Rabbit. And so this amusing African legend goes, until finally the chain of mishaps reaches Mother Owl, who reacts by refusing to hoot and wake up the sun.Eventually all is resolved, and jungle life returns to normal. But although Mosquito learns her lesson and gives up telling tall tales, she adopts a worse habbit.Leo and Diane Dillon'sstriking full-color illustrations complements and enlarge upon the tale, perfectly capturing the expansive African imagination.Winner ofCaldecott Medalin 1976 and theBrooklyn Art Books for ChildrenAward in 1977.Edition MSRP: U.S. $17⁹⁹ / Canada $19⁹⁹(ISBN 0-8037-6089-2)Show more"
Why Mosquitoes Buzz in People's Ears: A West African Tale,monkey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347440034i/1424020.jpg,"In this Caldecott Medal winning book, Mosquito tells a story that causes a jungle disaster.In this astonishingly beautiful and imaginatively illustrated picture book, Mosquito dells Iguana a tall tale that sets off a chain reaction that ends in jungle disaster.Iguana is so upset at being told such nonsense that he plugs his ears. So, of course, when Python says good morning, Iguana doesn't hear and Iguana ignores him altogether. Python suspects Iguana is plotting mischief against him, so he hides in a rabbit hole—which terrifies Rabbit. And so this amusing African legend goes, until finally the chain of mishaps reaches Mother Owl, who reacts by refusing to hoot and wake up the sun.Eventually all is resolved, and jungle life returns to normal. But although Mosquito learns her lesson and gives up telling tall tales, she adopts a worse habbit.Leo and Diane Dillon'sstriking full-color illustrations complements and enlarge upon the tale, perfectly capturing the expansive African imagination.Winner ofCaldecott Medalin 1976 and theBrooklyn Art Books for ChildrenAward in 1977.Edition MSRP: U.S. $17⁹⁹ / Canada $19⁹⁹(ISBN 0-8037-6089-2)Show more"
Why Mosquitoes Buzz in People's Ears: A West African Tale,owl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347440034i/1424020.jpg,"In this Caldecott Medal winning book, Mosquito tells a story that causes a jungle disaster.In this astonishingly beautiful and imaginatively illustrated picture book, Mosquito dells Iguana a tall tale that sets off a chain reaction that ends in jungle disaster.Iguana is so upset at being told such nonsense that he plugs his ears. So, of course, when Python says good morning, Iguana doesn't hear and Iguana ignores him altogether. Python suspects Iguana is plotting mischief against him, so he hides in a rabbit hole—which terrifies Rabbit. And so this amusing African legend goes, until finally the chain of mishaps reaches Mother Owl, who reacts by refusing to hoot and wake up the sun.Eventually all is resolved, and jungle life returns to normal. But although Mosquito learns her lesson and gives up telling tall tales, she adopts a worse habbit.Leo and Diane Dillon'sstriking full-color illustrations complements and enlarge upon the tale, perfectly capturing the expansive African imagination.Winner ofCaldecott Medalin 1976 and theBrooklyn Art Books for ChildrenAward in 1977.Edition MSRP: U.S. $17⁹⁹ / Canada $19⁹⁹(ISBN 0-8037-6089-2)Show more"
Why Mosquitoes Buzz in People's Ears: A West African Tale,lion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347440034i/1424020.jpg,"In this Caldecott Medal winning book, Mosquito tells a story that causes a jungle disaster.In this astonishingly beautiful and imaginatively illustrated picture book, Mosquito dells Iguana a tall tale that sets off a chain reaction that ends in jungle disaster.Iguana is so upset at being told such nonsense that he plugs his ears. So, of course, when Python says good morning, Iguana doesn't hear and Iguana ignores him altogether. Python suspects Iguana is plotting mischief against him, so he hides in a rabbit hole—which terrifies Rabbit. And so this amusing African legend goes, until finally the chain of mishaps reaches Mother Owl, who reacts by refusing to hoot and wake up the sun.Eventually all is resolved, and jungle life returns to normal. But although Mosquito learns her lesson and gives up telling tall tales, she adopts a worse habbit.Leo and Diane Dillon'sstriking full-color illustrations complements and enlarge upon the tale, perfectly capturing the expansive African imagination.Winner ofCaldecott Medalin 1976 and theBrooklyn Art Books for ChildrenAward in 1977.Edition MSRP: U.S. $17⁹⁹ / Canada $19⁹⁹(ISBN 0-8037-6089-2)Show more"
The Enormous Crocodile,crocodile,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441668425i/1737790.jpg,"The Enormous Crocodile decides that he wants a nice juicy child for lunch, horrifying the other animals in the jungle--his friend, the Notsobig One; Humpy-Rumpy, the hippopotamus; Trunky, the elephant; Muggle-Wump, the monkey; and the Roly-Poly Bird. Despite his secret plans and clever tricks, what the boastful crocodile doesn't know is that the brave jungle animals have plans of their own for him!In the end, the Enormous Crocodile gets exactly what he deserves."
The Enormous Crocodile,hippo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441668425i/1737790.jpg,"The Enormous Crocodile decides that he wants a nice juicy child for lunch, horrifying the other animals in the jungle--his friend, the Notsobig One; Humpy-Rumpy, the hippopotamus; Trunky, the elephant; Muggle-Wump, the monkey; and the Roly-Poly Bird. Despite his secret plans and clever tricks, what the boastful crocodile doesn't know is that the brave jungle animals have plans of their own for him!In the end, the Enormous Crocodile gets exactly what he deserves."
The Enormous Crocodile,elephant,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441668425i/1737790.jpg,"The Enormous Crocodile decides that he wants a nice juicy child for lunch, horrifying the other animals in the jungle--his friend, the Notsobig One; Humpy-Rumpy, the hippopotamus; Trunky, the elephant; Muggle-Wump, the monkey; and the Roly-Poly Bird. Despite his secret plans and clever tricks, what the boastful crocodile doesn't know is that the brave jungle animals have plans of their own for him!In the end, the Enormous Crocodile gets exactly what he deserves."
The Enormous Crocodile,monkey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441668425i/1737790.jpg,"The Enormous Crocodile decides that he wants a nice juicy child for lunch, horrifying the other animals in the jungle--his friend, the Notsobig One; Humpy-Rumpy, the hippopotamus; Trunky, the elephant; Muggle-Wump, the monkey; and the Roly-Poly Bird. Despite his secret plans and clever tricks, what the boastful crocodile doesn't know is that the brave jungle animals have plans of their own for him!In the end, the Enormous Crocodile gets exactly what he deserves."
The Enormous Crocodile,bird,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441668425i/1737790.jpg,"The Enormous Crocodile decides that he wants a nice juicy child for lunch, horrifying the other animals in the jungle--his friend, the Notsobig One; Humpy-Rumpy, the hippopotamus; Trunky, the elephant; Muggle-Wump, the monkey; and the Roly-Poly Bird. Despite his secret plans and clever tricks, what the boastful crocodile doesn't know is that the brave jungle animals have plans of their own for him!In the end, the Enormous Crocodile gets exactly what he deserves."
A Color of His Own,chameleon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924526i/225545.jpg,"The classic story about searching for somewhere to belong, from four-time Caldecott honor winner Leo Lionni.Elephants are gray. Pigs are pink. Only the chameleon has no color of his own. He is purple like the heather, yellow like a lemon, even black and orange striped like a tiger! Then one day a chameleon has an idea to remain one color forever by staying on the greenest leaf he can find. But in the autumn, the leaf changes from green to yellow to red . . . and so does the chameleon. When another chameleon suggests they travel together, he learns that companionship is more important than having a color of his own. No matter where he goes with his new friend, they will always be alike.Show more"
